revid	title	toclevel	index	indexInverse	bytes	date	titlesNumber	main category	second category	anchor
416954651	Subjective effects	2	10	24	1641	03/03/11 19:42	34	effects	neutral	Subjective_effects
416954651	Health concerns	1	19	15	779	03/03/11 19:42	34	safety	negative	Health_concerns
416954651	Side effects	2	11	23	1931	03/03/11 19:42	34	effects	negative	Side_effects
416954651	Overdose	2	13	21	5503	03/03/11 19:42	34	effects	negative	Overdose
416954651	Chronic use	2	14	20	4008	03/03/11 19:42	34	effects	negative	Chronic_use
416954651	Harm assessment	2	23	11	3457	03/03/11 19:42	34	safety	negative	Harm_assessment
416954651	Short-term health concerns	2	20	14	2054	03/03/11 19:42	34	safety	negative	Short-term_health_concerns
416954651	Long-term effects on serotonin and dopamine	2	21	13	8656	03/03/11 19:42	34	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
416954708	Effects	1	10	25	1016	03/03/11 19:42	35	effects	neutral	Effects
416954708	Subjective effects	2	11	24	1641	03/03/11 19:42	35	effects	neutral	Subjective_effects
416954708	Health concerns	1	20	15	779	03/03/11 19:42	35	safety	negative	Health_concerns
416954708	Therapeutic use	1	2	33	5691	03/03/11 19:42	35	uses	positive	Therapeutic_use
416954708	Side effects	2	12	23	1931	03/03/11 19:42	35	effects	negative	Side_effects
416954708	Overdose	2	14	21	5503	03/03/11 19:42	35	effects	negative	Overdose
416954708	Chronic use	2	15	20	4008	03/03/11 19:42	35	effects	negative	Chronic_use
416954708	Harm assessment	2	24	11	3457	03/03/11 19:42	35	safety	negative	Harm_assessment
416954708	Short-term health concerns	2	21	14	2054	03/03/11 19:42	35	safety	negative	Short-term_health_concerns
416954708	Long-term effects on serotonin and dopamine	2	22	13	8656	03/03/11 19:42	35	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
421983467	Effects	1	10	25	1016	02/04/11 14:34	35	effects	neutral	Effects
421983467	Subjective effects	2	11	24	1641	02/04/11 14:34	35	effects	neutral	Subjective_effects
421983467	Health concerns	1	20	15	779	02/04/11 14:34	35	safety	negative	Health_concerns
421983467	Side effects	2	12	23	1931	02/04/11 14:34	35	effects	negative	Side_effects
421983467	Overdose	2	14	21	5540	02/04/11 14:34	35	effects	negative	Overdose
421983467	Chronic use	2	15	20	4008	02/04/11 14:34	35	effects	negative	Chronic_use
421983467	Harm assessment	2	24	11	3456	02/04/11 14:34	35	safety	negative	Harm_assessment
421983467	Short-term health concerns	2	21	14	2054	02/04/11 14:34	35	safety	negative	Short-term_health_concerns
421983467	Long-term effects on serotonin and dopamine	2	22	13	8655	02/04/11 14:34	35	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
421983467	Medical uses	1	2	33	5688	02/04/11 14:34	35	uses	positive	Medical_uses
421986662	Effects	1	9	14	1016	02/04/11 15:00	23	effects	neutral	Effects
421986662	Subjective effects	2	10	13	1641	02/04/11 15:00	23	effects	neutral	Subjective_effects
421986662	Side effects	2	11	12	1931	02/04/11 15:00	23	effects	negative	Side_effects
421986662	Overdose	2	13	10	5540	02/04/11 15:00	23	effects	negative	Overdose
421986662	Chronic use	2	14	9	4008	02/04/11 15:00	23	effects	negative	Chronic_use
421986662	Medical uses	1	1	22	5688	02/04/11 15:00	23	uses	positive	Medical_uses
421986782	Medical uses	1	1	16	5688	02/04/11 15:01	17	uses	positive	Medical_uses
421986943	Effects	1	4	25	1016	02/04/11 15:02	29	effects	neutral	Effects
421986943	Subjective effects	2	5	24	1641	02/04/11 15:02	29	effects	neutral	Subjective_effects
421986943	Health concerns	2	10	19	781	02/04/11 15:02	29	safety	negative	Health_concerns
421986943	Side effects	2	6	23	1931	02/04/11 15:02	29	effects	negative	Side_effects
421986943	Overdose	2	8	21	5540	02/04/11 15:02	29	effects	negative	Overdose
421986943	Chronic use	2	9	20	4008	02/04/11 15:02	29	effects	negative	Chronic_use
421986943	Harm assessment	2	14	15	3456	02/04/11 15:02	29	safety	negative	Harm_assessment
421986943	Short-term health concerns	2	11	18	2054	02/04/11 15:02	29	safety	negative	Short-term_health_concerns
421986943	Long-term effects on serotonin and dopamine	2	12	17	8655	02/04/11 15:02	29	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
421986943	Medical uses	1	1	28	5688	02/04/11 15:02	29	uses	positive	Medical_uses
421987412	Effects	1	4	24	1016	02/04/11 15:06	28	effects	neutral	Effects
421987412	Subjective effects	2	5	23	1641	02/04/11 15:06	28	effects	neutral	Subjective_effects
421987412	Side effects	2	6	22	1931	02/04/11 15:06	28	effects	negative	Side_effects
421987412	Overdose	2	8	20	5540	02/04/11 15:06	28	effects	negative	Overdose
421987412	Chronic use	2	9	19	4486	02/04/11 15:06	28	effects	negative	Chronic_use
421987412	Harm assessment	2	13	15	3456	02/04/11 15:06	28	safety	negative	Harm_assessment
421987412	Short-term health concerns	2	10	18	2054	02/04/11 15:06	28	safety	negative	Short-term_health_concerns
421987412	Long-term effects on serotonin and dopamine	2	11	17	8655	02/04/11 15:06	28	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
421987412	Medical uses	1	1	27	5688	02/04/11 15:06	28	uses	positive	Medical_uses
421988445	Subjective effects	2	4	22	2599	02/04/11 15:13	26	effects	neutral	Subjective_effects
421988445	Overdose	2	7	19	5540	02/04/11 15:13	26	effects	negative	Overdose
421988445	Chronic use	2	8	18	4486	02/04/11 15:13	26	effects	negative	Chronic_use
421988445	Harm assessment	2	12	14	3456	02/04/11 15:13	26	safety	negative	Harm_assessment
421988445	Short-term health concerns	2	9	17	2054	02/04/11 15:13	26	safety	negative	Short-term_health_concerns
421988445	Long-term effects on serotonin and dopamine	2	10	16	8655	02/04/11 15:13	26	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
421988445	Medical uses	1	1	25	5734	02/04/11 15:13	26	uses	positive	Medical_uses
421988445	Adverse effects	1	5	21	1932	02/04/11 15:13	26	effects	negative	Adverse_effects
421989413	Subjective effects	2	4	22	2599	02/04/11 15:21	26	effects	neutral	Subjective_effects
421989413	Medical use	1	1	25	5733	02/04/11 15:21	26	uses	positive	Medical_use
421989413	Overdose	2	7	19	5540	02/04/11 15:21	26	effects	negative	Overdose
421989413	Chronic use	2	8	18	4486	02/04/11 15:21	26	effects	negative	Chronic_use
421989413	Harm assessment	2	12	14	3456	02/04/11 15:21	26	safety	negative	Harm_assessment
421989413	Short-term health concerns	2	9	17	2054	02/04/11 15:21	26	safety	negative	Short-term_health_concerns
421989413	Long-term effects on serotonin and dopamine	2	10	16	8655	02/04/11 15:21	26	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
421989413	Adverse effects	1	5	21	1932	02/04/11 15:21	26	effects	negative	Adverse_effects
429486585	Subjective effects	2	4	22	2462	17/05/11 01:14	26	effects	neutral	Subjective_effects
429486585	Medical use	1	1	25	5757	17/05/11 01:14	26	uses	positive	Medical_use
429486585	Overdose	2	7	19	5581	17/05/11 01:14	26	effects	negative	Overdose
429486585	Chronic use	2	8	18	4485	17/05/11 01:14	26	effects	negative	Chronic_use
429486585	Harm assessment	2	12	14	3457	17/05/11 01:14	26	safety	negative	Harm_assessment
429486585	Short-term health concerns	2	9	17	2054	17/05/11 01:14	26	safety	negative	Short-term_health_concerns
429486585	Long-term effects on serotonin and dopamine	2	10	16	8656	17/05/11 01:14	26	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
429486585	Adverse effects	1	5	21	1939	17/05/11 01:14	26	effects	negative	Adverse_effects
429486585	After-effects	2	6	20	2778	17/05/11 01:14	26	effects	neutral	After-effects
429512833	Subjective effects	2	4	22	2462	17/05/11 05:44	26	effects	neutral	Subjective_effects
429512833	Overdose	2	7	19	5581	17/05/11 05:44	26	effects	negative	Overdose
429512833	Chronic use	2	8	18	4485	17/05/11 05:44	26	effects	negative	Chronic_use
429512833	Harm assessment	2	12	14	3457	17/05/11 05:44	26	safety	negative	Harm_assessment
429512833	Short-term health concerns	2	9	17	2054	17/05/11 05:44	26	safety	negative	Short-term_health_concerns
429512833	Long-term effects on serotonin and dopamine	2	10	16	8656	17/05/11 05:44	26	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
429512833	Medical uses	1	1	25	5759	17/05/11 05:44	26	uses	positive	Medical_uses
429512833	Adverse effects	1	5	21	1939	17/05/11 05:44	26	effects	negative	Adverse_effects
429512833	After-effects	2	6	20	2778	17/05/11 05:44	26	effects	neutral	After-effects
440506217	Subjective effects	2	4	22	2462	20/07/11 16:37	26	effects	neutral	Subjective_effects
440506217	Overdose	2	7	19	5589	20/07/11 16:37	26	effects	negative	Overdose
440506217	Chronic use	2	8	18	4543	20/07/11 16:37	26	effects	negative	Chronic_use
440506217	Harm assessment	2	12	14	3597	20/07/11 16:37	26	safety	negative	Harm_assessment
440506217	Short-term health concerns	2	9	17	2054	20/07/11 16:37	26	safety	negative	Short-term_health_concerns
440506217	Long-term effects on serotonin and dopamine	2	10	16	8652	20/07/11 16:37	26	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
440506217	Medical uses	1	1	25	5440	20/07/11 16:37	26	uses	positive	Medical_uses
440506217	After-effects	2	6	20	2778	20/07/11 16:37	26	effects	neutral	After-effects
440506217	Objective effects	1	5	21	1941	20/07/11 16:37	26	effects	neutral	Objective_effects
440508181	Subjective effects	2	4	22	2462	20/07/11 16:52	26	effects	neutral	Subjective_effects
440508181	Overdose	2	7	19	5589	20/07/11 16:52	26	effects	negative	Overdose
440508181	Chronic use	2	8	18	4543	20/07/11 16:52	26	effects	negative	Chronic_use
440508181	Harm assessment	2	12	14	3597	20/07/11 16:52	26	safety	negative	Harm_assessment
440508181	Short-term health concerns	2	9	17	2054	20/07/11 16:52	26	safety	negative	Short-term_health_concerns
440508181	Long-term effects on serotonin and dopamine	2	10	16	8652	20/07/11 16:52	26	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
440508181	Medical uses	1	1	25	5440	20/07/11 16:52	26	uses	positive	Medical_uses
440508181	Adverse effects	1	5	21	1939	20/07/11 16:52	26	effects	negative	Adverse_effects
440508181	After-effects	2	6	20	2778	20/07/11 16:52	26	effects	neutral	After-effects
459735515	Subjective effects	2	3	22	2458	09/11/11 02:05	25	effects	neutral	Subjective_effects
459735515	Overdose	2	6	19	5569	09/11/11 02:05	25	effects	negative	Overdose
459735515	Chronic use	2	7	18	4888	09/11/11 02:05	25	effects	negative	Chronic_use
459735515	Harm assessment	2	11	14	3617	09/11/11 02:05	25	safety	negative	Harm_assessment
459735515	Short-term health concerns	2	8	17	1406	09/11/11 02:05	25	safety	negative	Short-term_health_concerns
459735515	Long-term effects on serotonin and dopamine	2	9	16	8642	09/11/11 02:05	25	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
459735515	Adverse effects	1	4	21	1942	09/11/11 02:05	25	effects	negative	Adverse_effects
459735515	After-effects	2	5	20	2603	09/11/11 02:05	25	effects	neutral	After-effects
459735577	Overdose	2	3	19	5569	09/11/11 02:05	22	effects	negative	Overdose
459735577	Chronic use	2	4	18	4888	09/11/11 02:05	22	effects	negative	Chronic_use
459735577	Harm assessment	2	8	14	3617	09/11/11 02:05	22	safety	negative	Harm_assessment
459735577	Short-term health concerns	2	5	17	1406	09/11/11 02:05	22	safety	negative	Short-term_health_concerns
459735577	Long-term effects on serotonin and dopamine	2	6	16	8642	09/11/11 02:05	22	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
459735577	Adverse effects	1	1	21	1942	09/11/11 02:05	22	effects	negative	Adverse_effects
459735577	After-effects	2	2	20	2603	09/11/11 02:05	22	effects	neutral	After-effects
459735710	Subjective effects	2	4	22	2458	09/11/11 02:06	26	effects	neutral	Subjective_effects
459735710	Overdose	2	7	19	5569	09/11/11 02:06	26	effects	negative	Overdose
459735710	Chronic use	2	8	18	4888	09/11/11 02:06	26	effects	negative	Chronic_use
459735710	Harm assessment	2	12	14	3617	09/11/11 02:06	26	safety	negative	Harm_assessment
459735710	Short-term health concerns	2	9	17	1406	09/11/11 02:06	26	safety	negative	Short-term_health_concerns
459735710	Long-term effects on serotonin and dopamine	2	10	16	8642	09/11/11 02:06	26	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
459735710	Medical uses	1	1	25	5481	09/11/11 02:06	26	uses	positive	Medical_uses
459735710	Adverse effects	1	5	21	1942	09/11/11 02:06	26	effects	negative	Adverse_effects
459735710	After-effects	2	6	20	2603	09/11/11 02:06	26	effects	neutral	After-effects
459907286	Subjective effects	2	3	22	2458	10/11/11 02:46	25	effects	neutral	Subjective_effects
459907286	Overdose	2	6	19	5569	10/11/11 02:46	25	effects	negative	Overdose
459907286	Chronic use	2	7	18	4888	10/11/11 02:46	25	effects	negative	Chronic_use
459907286	Harm assessment	2	11	14	3617	10/11/11 02:46	25	safety	negative	Harm_assessment
459907286	Short-term health concerns	2	8	17	1406	10/11/11 02:46	25	safety	negative	Short-term_health_concerns
459907286	Long-term effects on serotonin and dopamine	2	9	16	8642	10/11/11 02:46	25	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
459907286	Adverse effects	1	4	21	1942	10/11/11 02:46	25	effects	negative	Adverse_effects
459907286	After-effects	2	5	20	2603	10/11/11 02:46	25	effects	neutral	After-effects
459907320	Subjective effects	2	4	22	2458	10/11/11 02:46	26	effects	neutral	Subjective_effects
459907320	Overdose	2	7	19	5569	10/11/11 02:46	26	effects	negative	Overdose
459907320	Chronic use	2	8	18	4888	10/11/11 02:46	26	effects	negative	Chronic_use
459907320	Harm assessment	2	12	14	3617	10/11/11 02:46	26	safety	negative	Harm_assessment
459907320	Short-term health concerns	2	9	17	1406	10/11/11 02:46	26	safety	negative	Short-term_health_concerns
459907320	Long-term effects on serotonin and dopamine	2	10	16	8642	10/11/11 02:46	26	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
459907320	Medical uses	1	1	25	5481	10/11/11 02:46	26	uses	positive	Medical_uses
459907320	Adverse effects	1	5	21	1942	10/11/11 02:46	26	effects	negative	Adverse_effects
459907320	After-effects	2	6	20	2603	10/11/11 02:46	26	effects	neutral	After-effects
459907541	Subjective effects	2	3	22	2458	10/11/11 02:48	25	effects	neutral	Subjective_effects
459907541	Overdose	2	6	19	5569	10/11/11 02:48	25	effects	negative	Overdose
459907541	Chronic use	2	7	18	4888	10/11/11 02:48	25	effects	negative	Chronic_use
459907541	Harm assessment	2	11	14	3617	10/11/11 02:48	25	safety	negative	Harm_assessment
459907541	Short-term health concerns	2	8	17	1406	10/11/11 02:48	25	safety	negative	Short-term_health_concerns
459907541	Long-term effects on serotonin and dopamine	2	9	16	8642	10/11/11 02:48	25	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
459907541	Adverse effects	1	4	21	1942	10/11/11 02:48	25	effects	negative	Adverse_effects
459907541	After-effects	2	5	20	2603	10/11/11 02:48	25	effects	neutral	After-effects
459907586	Subjective effects	2	4	22	2458	10/11/11 02:48	26	effects	neutral	Subjective_effects
459907586	Overdose	2	7	19	5569	10/11/11 02:48	26	effects	negative	Overdose
459907586	Chronic use	2	8	18	4888	10/11/11 02:48	26	effects	negative	Chronic_use
459907586	Harm assessment	2	12	14	3617	10/11/11 02:48	26	safety	negative	Harm_assessment
459907586	Short-term health concerns	2	9	17	1406	10/11/11 02:48	26	safety	negative	Short-term_health_concerns
459907586	Long-term effects on serotonin and dopamine	2	10	16	8642	10/11/11 02:48	26	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
459907586	Medical uses	1	1	25	5481	10/11/11 02:48	26	uses	positive	Medical_uses
459907586	Adverse effects	1	5	21	1942	10/11/11 02:48	26	effects	negative	Adverse_effects
459907586	After-effects	2	6	20	2603	10/11/11 02:48	26	effects	neutral	After-effects
461609625	Subjective effects	2	4	21	2458	20/11/11 15:56	25	effects	neutral	Subjective_effects
461609625	Overdose	2	7	18	5569	20/11/11 15:56	25	effects	negative	Overdose
461609625	Chronic use	2	8	17	4888	20/11/11 15:56	25	effects	negative	Chronic_use
461609625	Harm assessment	2	11	14	3617	20/11/11 15:56	25	safety	negative	Harm_assessment
461609625	Short-term health concerns	2	9	16	1406	20/11/11 15:56	25	safety	negative	Short-term_health_concerns
461609625	Medical uses	1	1	24	5481	20/11/11 15:56	25	uses	positive	Medical_uses
461609625	Adverse effects	1	5	20	1942	20/11/11 15:56	25	effects	negative	Adverse_effects
461609625	After-effects	2	6	19	3211	20/11/11 15:56	25	effects	neutral	After-effects
461609714	Subjective effects	2	4	22	2458	20/11/11 15:57	26	effects	neutral	Subjective_effects
461609714	Overdose	2	7	19	5569	20/11/11 15:57	26	effects	negative	Overdose
461609714	Chronic use	2	8	18	4888	20/11/11 15:57	26	effects	negative	Chronic_use
461609714	Harm assessment	2	12	14	3617	20/11/11 15:57	26	safety	negative	Harm_assessment
461609714	Short-term health concerns	2	9	17	1406	20/11/11 15:57	26	safety	negative	Short-term_health_concerns
461609714	Long-term effects on serotonin and dopamine	2	10	16	8642	20/11/11 15:57	26	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
461609714	Medical uses	1	1	25	5481	20/11/11 15:57	26	uses	positive	Medical_uses
461609714	Adverse effects	1	5	21	1942	20/11/11 15:57	26	effects	negative	Adverse_effects
461609714	After-effects	2	6	20	3211	20/11/11 15:57	26	effects	neutral	After-effects
480951788	Subjective effects	2	3	22	2460	09/03/12 04:52	25	effects	neutral	Subjective_effects
480951788	Overdose	2	6	19	5552	09/03/12 04:52	25	effects	negative	Overdose
480951788	Chronic use	2	7	18	5168	09/03/12 04:52	25	effects	negative	Chronic_use
480951788	Harm assessment	2	11	14	3617	09/03/12 04:52	25	safety	negative	Harm_assessment
480951788	Short-term health concerns	2	8	17	1406	09/03/12 04:52	25	safety	negative	Short-term_health_concerns
480951788	Long-term effects on serotonin and dopamine	2	9	16	8265	09/03/12 04:52	25	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
480951788	Adverse effects	1	4	21	2081	09/03/12 04:52	25	effects	negative	Adverse_effects
480951788	After-effects	2	5	20	3196	09/03/12 04:52	25	effects	neutral	After-effects
480951816	Subjective effects	2	4	22	2460	09/03/12 04:52	26	effects	neutral	Subjective_effects
480951816	Overdose	2	7	19	5552	09/03/12 04:52	26	effects	negative	Overdose
480951816	Chronic use	2	8	18	5168	09/03/12 04:52	26	effects	negative	Chronic_use
480951816	Harm assessment	2	12	14	3617	09/03/12 04:52	26	safety	negative	Harm_assessment
480951816	Short-term health concerns	2	9	17	1406	09/03/12 04:52	26	safety	negative	Short-term_health_concerns
480951816	Long-term effects on serotonin and dopamine	2	10	16	8265	09/03/12 04:52	26	effects	neutral	Long-term_effects_on_serotonin_and_dopamine
